entity,name,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
participant,p22604_a14,integer,,data_coding_494,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22604,,,,Work hours - lumped category | Array 14,
participant,p6017_i0,integer,,data_coding_100267,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6017,,,,Able to walk or cycle unaided for 10 minutes | Instance 0,
participant,p25331_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25331,,,,Mean L3 in cingulum cingulate gyrus on FA skeleton (left) | Instance 2,AU
participant,p30264_i2,integer,,data_coding_2226,,,Biological samples > Blood assays > Blood count > Blood count processing,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30264,,,,Mean reticulocyte volume acquisition route | Instance 2,
participant,p5985_i1_a89,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5985,,,,Bicycle speed | Instance 1 | Array 89,revolutions/minute
participant,p5142_i1_a4,string,,data_coding_1208,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5142,,,,6mm asymmetry index unreliable (left) | Instance 1 | Array 4,
participant,p20230_a43,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20230,,,,Duration to entering value | Array 43,milliseconds
participant,p20078_i2,date,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20078,,,,When diet questionnaire completion requested | Instance 2,
participant,p5984_i1_a92,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 1 | Array 92",Watts
participant,p398_i2_a1,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=398,,,,Number of correct matches in round | Instance 2 | Array 1,
participant,p4233_i0_a11,float,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4233,,,,"Mean signal-to-noise ratio (SNR), (left) | Instance 0 | Array 11",
participant,p22168,integer,,data_coding_7,,,Online follow-up > Work environment > Medical information,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22168,,,,Recent medication for emphysema,
participant,p100490_i2,integer,,data_coding_100002,,,Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100490,,,,Intake of sugar added to tea | Instance 2,Teaspoon
participant,p22630_a9,integer,,data_coding_489,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22630,,,,Day shifts worked | Array 9,
participant,p100420_i0,integer,,data_coding_100007,,,Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100420,,,,Green tea intake | Instance 0,Mug/Cup
participant,p20229_a52,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20229,,,,Values entered | Array 52,
participant,p5984_i0_a9,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 0 | Array 9",Watts
participant,p2714_i1,integer,,data_coding_100291,,,UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2714,,,,Age when periods started (menarche) | Instance 1,years
participant,p5198_i0,integer,,,,,UK Biobank Assessment Centre > Procedural metrics > Process durations,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5198,,,,Eye measures duration | Instance 0,seconds
participant,p5984_i1_a9,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 1 | Array 9",Watts
participant,p102140_i0,integer,,data_coding_100003,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102140,,,,Milk-based pudding intake | Instance 0,Serving / small pot
participant,p104230_i2,integer,,data_coding_100017,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104230,,,,Leek intake | Instance 2,Serving
participant,p22009_a15,float,,,,,Genomics > Genotypes > Genotyping process and sample QC,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22009,,,,Genetic principal components | Array 15,Units
participant,p3062_i1_a2,float,,,,,UK Biobank Assessment Centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3062,,,,Forced vital capacity (FVC) | Instance 1 | Array 2,litres
participant,p104110_i1,integer,,data_coding_100017,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104110,,,,Broad bean intake | Instance 1,Serving
participant,p104580_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104580,,,,Plum intake | Instance 0,Whole fruit
participant,p22700_a12,date,,data_coding_1313,,,Additional exposures > Local environment > Home locations,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22700,,,,Date first recorded at location | Array 12,
participant,p20230_a95,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20230,,,,Duration to entering value | Array 95,milliseconds
participant,p1080_i2,integer,,data_coding_100329,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1080,,,,Time spent using computer | Instance 2,hours/day
participant,p25638_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25638,,,,Weighted-mean L3 in tract inferior longitudinal fasciculus (right) | Instance 2,AU
participant,p5984_i0_a33,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 0 | Array 33",Watts
participant,p25071_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25071,,,,Mean FA in cerebral peduncle on FA skeleton (left) | Instance 2,AU
participant,p6219_i0,integer,,,,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6219,,,,"Impedance of leg, manual entry (right) | Instance 0",ohm
participant,p5983_i1_a102,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5983,,,,"ECG, heart rate | Instance 1 | Array 102",
participant,p101970_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=101970,,,,Double crust pastry intake | Instance 4,Slice / Item
participant,p40011_i5,integer,,data_coding_38,,,Health-related outcomes > Cancer register,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=40011,,,,Histology of cancer tumour | Instance 5,
participant,p5139_i1_a1,string,,data_coding_1206,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5139,,,,6mm keratometry result unreliable (right) | Instance 1 | Array 1,
participant,p25384_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25384,,,,Mean ICVF in superior longitudinal fasciculus on FA skeleton (right) | Instance 2,AU
participant,p4250_i2_a8,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4250,,,,Number of digits to be memorised/recalled | Instance 2 | Array 8,
participant,p20009_i0_a11,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20009,,,,Interpolated Age of participant when non-cancer illness first diagnosed | Instance 0 | Array 11,years
participant,p4957_i2,integer,,data_coding_100645,,,UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4957,,,,FI3 : word interpolation | Instance 2,
participant,p4250_i0_a5,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4250,,,,Number of digits to be memorised/recalled | Instance 0 | Array 5,
participant,p20229_a29,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20229,,,,Values entered | Array 29,
participant,p25766_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25766,,,,90th percentile of z-statistic (in group-defined mask) for faces-shapes contrast | Instance 2,Z
participant,p22611_a19,integer,,data_coding_493,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22611,,,,Workplace had a lot of cigarette smoke from other people smoking | Array 19,
participant,p22615_a6,integer,,data_coding_493,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22615,,,,Workplace had a lot of diesel exhaust | Array 6,
participant,p20230_a48,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20230,,,,Duration to entering value | Array 48,milliseconds
participant,p87_i0_a16,integer,,data_coding_37,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=87,,,,Non-cancer illness year/age first occurred | Instance 0 | Array 16,
participant,p4243_i2_a15,integer,,data_coding_29,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4243,,,,Triplet correct (right) | Instance 2 | Array 15,
participant,p25723_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25723,,,,Weighted-mean ISOVF in tract posterior thalamic radiation (left) | Instance 2,AU
participant,p2090_i1,integer,,data_coding_100349,,,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2090,,,,"Seen doctor (GP) for nerves, anxiety, tension or depression | Instance 1",
participant,p20230_a110,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20230,,,,Duration to entering value | Array 110,milliseconds
participant,p20133_i0_a1,integer,,data_coding_485,,,Online follow-up > Cognitive function online > Pairs matching,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20133,,,,Time to complete round | Instance 0 | Array 1,deciseconds
participant,p22009_a27,float,,,,,Genomics > Genotypes > Genotyping process and sample QC,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22009,,,,Genetic principal components | Array 27,Units
participant,p4234_i2_a9,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4234,,,,Time to press first digit (left) | Instance 2 | Array 9,deciseconds
participant,p2834_i1,integer,,data_coding_100599,,,UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2834,,,,Bilateral oophorectomy (both ovaries removed) | Instance 1,
participant,p25120_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25120,,,,Mean MD in anterior limb of internal capsule on FA skeleton (right) | Instance 2,AU
participant,p22653_a32,integer,,,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22653,,,,Number of night shifts worked monthly during night shift periods | Array 32,shifts
participant,p22640_a26,integer,,data_coding_489,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22640,,,,Mixture of day and night shifts worked | Array 26,
participant,p20014_i2_a21,integer,,data_coding_14,,,UK Biobank Assessment Centre > Verbal interview > Operations,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20014,,,,Method of recording time when operation occurred | Instance 2 | Array 21,
participant,p3059_i2_a0,integer,,data_coding_22,,,UK Biobank Assessment Centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3059,,,,Result ranking | Instance 2 | Array 0,
participant,p5985_i0_a1,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5985,,,,Bicycle speed | Instance 0 | Array 1,revolutions/minute
participant,p20113_i2_a4,integer,,data_coding_1010,,,UK Biobank Assessment Centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20113,,,,Illnesses of adopted mother | Instance 2 | Array 4,
participant,p6160_i0,integer,,data_coding_100328,,,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6160,,,,Leisure/social activities | Instance 0,
participant,p5985_i1_a27,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5985,,,,Bicycle speed | Instance 1 | Array 27,revolutions/minute
participant,p5160_i1_a1,float,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5160,,,,3mm regularity index (right) | Instance 1 | Array 1,
participant,p104450_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104450,,,,Apple intake | Instance 4,Whole fruit
participant,p30260_i2,float,,,,,Biological samples > Blood assays > Blood count,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30260,,,,Mean reticulocyte volume | Instance 2,femtolitres
participant,p25201_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25201,,,,Mean L1 in pontine crossing tract on FA skeleton | Instance 2,AU
participant,p4254_i0_a3,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4254,,,,Time first key touched | Instance 0 | Array 3,milliseconds
participant,p22615_a14,integer,,data_coding_493,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22615,,,,Workplace had a lot of diesel exhaust | Array 14,
participant,p5159_i1_a2,float,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5159,,,,3mm asymmetry index (right) | Instance 1 | Array 2,
participant,p10140_i0_a14,integer,,data_coding_92,,,UK Biobank Assessment Centre > Cognitive function > Reaction time,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=10140,,,,Index for card B in round (pilot) | Instance 0 | Array 14,
participant,p25020_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25020,,,,Volume of hippocampus (right) | Instance 2,mm3
